CE,RE,RJ,MA,MB,PC,PS,AL,MI
280000000000000.12,1941783.9231448828,1941783.9231448271,3.0627633331274314e+32,3.0856757498340802e+32,1.2978775063414857e-07,1.0696412933714232e-07,-5.875579745615329e-07,7.343230129073511e+43
284815896722416.1,1887935.5849374807,1887935.5849374263,3.140383353125469e+32,3.1653513036205114e+32,1.306765909000935e-07,1.0738252264068835e-07,-5.902398737169615e-07,7.52183029771291e+43
289714625092121.4,1837793.6504317843,1837793.6504317308,3.221626639479278e+32,3.248698495779503e+32,1.3160865015411733e-07,1.078224398764983e-07,-5.930485778216666e-07,7.71352129638784e+43
294697609782895.6,1790563.006399719,1790563.0063996667,3.3061203293904224e+32,3.3354846584558894e+32,1.325817625915855e-07,1.0828601172854616e-07,-5.959778213016506e-07,7.916951579691612e+43
299766299972385.9,1746062.8057414964,1746062.805741445,3.3951228742268684e+32,3.427054964660696e+32,1.3360821745636603e-07,1.0877760123118608e-07,-5.9906157604047e-07,8.137001539369259e+43
304922169763556.56,1704821.9614595827,1704821.9614595317,3.487762937689264e+32,3.522296473374332e+32,1.3468133569559705e-07,1.0929205491418656e-07,-6.022808864056599e-07,8.370760531972122e+43
310166718613400.44,1666601.641917339,1666601.6419172888,3.584296564093117e+32,3.621525992293735e+32,1.3580603495212118e-07,1.0983074779461375e-07,-6.056520168053204e-07,8.618298887913412e+43
315501471769016.3,1630678.6923830984,1630678.6923830488,3.685598679021452e+32,3.726101445931085e+32,1.3698876317736788e-07,1.1040028737367571e-07,-6.091873508403028e-07,8.885438651122154e+43
320927980711194.25,1597137.2204689707,1597137.2204689216,3.790771829568845e+32,3.834518850188197e+32,1.382259663977033e-07,1.1099748571117892e-07,-6.128818809989671e-07,9.166801235775808e+43
326447823605617.94,1565753.288924227,1565753.288924178,3.900799425648539e+32,3.948017884102982e+32,1.3952868656719698e-07,1.116271733945569e-07,-6.167658830017795e-07,9.466591793750079e+43
332062605761839.9,1536371.0103914354,1536371.010391387,4.0152741118127584e+32,4.0662096560703184e+32,1.4089454286262264e-07,1.1228918732772426e-07,-6.208319982315003e-07,9.7837369814203e+43
337773960100143.3,1508877.3359266967,1508877.3359266487,4.134367898604524e+32,4.189239273675914e+32,1.4232732062660572e-07,1.1298525745808566e-07,-6.250909236402497e-07,1.011919832201399e+44
343583547626442.44,1483131.2213376504,1483131.2213376025,4.258812688578807e+32,4.318006753614475e+32,1.4383748019737126e-07,1.137197628295469e-07,-6.295721118545484e-07,1.0475833108320957e+44
349493057915336.2,1459082.5852833774,1459082.5852833297,4.388437130547223e+32,4.4522389778782135e+32,1.4542439009763588e-07,1.1449282497306035e-07,-6.342722537568871e-07,1.0854078041151929e+44
355504209601484.8,1436534.2975115522,1436534.2975115045,4.522989658675814e+32,4.591623458989691e+32,1.4709019655299472e-07,1.1530607667681797e-07,-6.391988763595938e-07,1.1252392787736655e+44
361618750879429.4,1415359.720227522,1415359.7202274743,4.662851149151111e+32,4.736722072169463e+32,1.488420467771084e-07,1.1616335312101748e-07,-6.443717893590824e-07,1.1672771956804427e+44
367838460012016.56,1395696.659580576,1395696.659580528,4.808600459619629e+32,4.888148685428255e+32,1.506884954528943e-07,1.1706608483801635e-07,-6.498131460674081e-07,1.2118454983055138e+44
374165145847553.75,1377152.0117112477,1377152.0117111998,4.959944384388085e+32,5.045474694195816e+32,1.5263239266430026e-07,1.1801916454509441e-07,-6.555332070964621e-07,1.2587676470613098e+44
380600648345873.56,1359912.3452016893,1359912.345201641,5.117426326072944e+32,5.209477358162051e+32,1.5468278475657633e-07,1.1902382922279555e-07,-6.615554230818636e-07,1.3083819371019321e+44
387146839113437.3,1343624.1048329074,1343624.104832859,5.280518882745207e+32,5.379346125078753e+32,1.5683870251566802e-07,1.2008408205565548e-07,-6.678765964698385e-07,1.3605198476382235e+44
393805621947652.06,1328504.0102182801,1328504.0102182312,5.4498512201651645e+32,5.555984467505216e+32,1.5911296452627306e-07,1.212014714497153e-07,-6.745326384680862e-07,1.4154640980194553e+44
400578933390533.06,1314316.1586881145,1314316.1586880654,5.625470353952343e+32,5.739350189903109e+32,1.615125616682418e-07,1.223820317319006e-07,-6.815431657180545e-07,1.4732703458478825e+44
407468743291905.8,1301197.0059008778,1301197.0059008282,5.807607558338513e+32,5.9302128461123104e+32,1.640453218438117e-07,1.236264861235902e-07,-6.88927331607706e-07,1.5341742971860875e+44
414477055382284.3,1288745.7339938346,1288745.7339937843,5.996516383105661e+32,6.1278744586679074e+32,1.66724109181546e-07,1.2494665789773495e-07,-6.967239910926238e-07,1.5982000216031397e+44
421605907855613.56,1277135.174200403,1277135.174200352,6.191963689520668e+32,6.33278338212786e+32,1.695532935597307e-07,1.2634114245476505e-07,-7.049433396237153e-07,1.6653662784070949e+44
428857373962017.4,1266461.3734060714,1266461.3734060198,6.393378943144723e+32,6.544579402527784e+32,1.7253018043982081e-07,1.278069791489142e-07,-7.135727893312839e-07,1.735685491004218e+44
436233562610758.9,1256513.5348971083,1256513.5348970557,6.600493327019626e+32,6.762791910610371e+32,1.7566244772019094e-07,1.2935013924279048e-07,-7.226343734864419e-07,1.808976937563407e+44
443736618983560.7,1247168.0943191142,1247168.0943190607,6.815273242877296e+32,6.98902972182206e+32,1.7898904998973058e-07,1.309897222577616e-07,-7.322374380787274e-07,1.8860292130767784e+44
451368725158485.25,1238266.004578027,1238266.0045779725,7.041546469451418e+32,7.227890415918034e+32,1.8258519407578068e-07,1.327636678502828e-07,-7.426006332649652e-07,1.9683545459425873e+44
459132100744527.56,1230024.6403809367,1230024.640380881,7.2753596233482e+32,7.475217005678088e+32,1.8640099297876168e-07,1.3464520706615175e-07,-7.535745478494193e-07,2.054654788932897e+44
467029003527140.25,1222334.3219607621,1222334.321960705,7.51801194595959e+32,7.732268818453143e+32,1.904753566300417e-07,1.366543584159577e-07,-7.652694612911163e-07,2.145480330562481e+44
475061730124851.0,1215232.1337171455,1215232.133717087,7.768818865260298e+32,7.99903673127737e+32,1.948128211924588e-07,1.3879266200307664e-07,-7.77692189309547e-07,2.2407982123476416e+44
483232616657185.1,1208565.1017504514,1208565.1017503913,8.027896883122636e+32,8.274426455976765e+32,1.9943876722407245e-07,1.4107563538202214e-07,-7.909156805156235e-07,2.340582945503296e+44
491544039424056.0,1202408.6250955223,1202408.6250954603,8.295361907952192e+32,8.559709705283701e+32,2.0437553318691434e-07,1.4351139310937082e-07,-8.049960827901633e-07,2.4451234080086798e+44
499998415596861.1,1196665.7282588738,1196665.72825881,8.574560239314924e+32,8.85821230137077e+32,2.0971435727440346e-07,1.46144626369913e-07,-8.201901103452348e-07,2.5558107728135284e+44
508598203921452.3,1191266.168429817,1191266.168429751,8.864868499547865e+32,9.168788571045234e+32,2.154782228067239e-07,1.489903223811547e-07,-8.365618033310429e-07,2.6725267710119287e+44
517345905433209.44,1186386.5830865651,1186386.5830864965,9.166278274054282e+32,9.492540983194595e+32,2.2170160213430572e-07,1.520579399249343e-07,-8.541979554320481e-07,2.79557876016845e+44
526244064184392.06,1181744.1553059123,1181744.1553058408,9.478578073415099e+32,9.82868493759857e+32,2.284274830794888e-07,1.5538057561397453e-07,-8.732175677896156e-07,2.9249417213233015e+44
535295267984022.4,1177523.413266743,1177523.4132666688,9.802000011631372e+32,1.0177669335995293e+33,2.3570943841098492e-07,1.5897562891755782e-07,-8.93762725976997e-07,3.0609357061474967e+44
544502149150481.06,1173662.9186235487,1173662.918623471,1.0136525609927512e+33,1.053962175980482e+33,2.4360510372176696e-07,1.6287353687381064e-07,-9.159885139090821e-07,3.2037072842525717e+44
553867385277060.6,1170117.7304123463,1170117.7304122646,1.0482893764830314e+33,1.0915311305280805e+33,2.5219999268076977e-07,1.6711769764591092e-07,-9.401256708237026e-07,3.353760914901782e+44
563393700010663.9,1166887.216029368,1166887.2160292822,1.084075855292667e+33,1.130470899596574e+33,2.6156520182046617e-07,1.7174263419972304e-07,-9.663630003947603e-07,3.511139099460784e+44
573083863843918.1,1163987.4618581436,1163987.4618580525,1.1208918756117544e+33,1.170672124118222e+33,2.7175596863558094e-07,1.767745089987095e-07,-9.948412715926383e-07,3.675556680709303e+44
582940694920899.4,1161312.8072946635,1161312.807294567,1.1587228390094475e+33,1.2120312689797103e+33,2.8287599890714417e-07,1.822690570972922e-07,-1.0258392410162015e-06,3.846953517564973e+44
592967059856729.6,1158938.12703148,1158938.127031377,1.1982268912006003e+33,1.2554207246263276e+33,2.952434553288134e-07,1.8837667636121663e-07,-1.060222681969084e-06,4.0288223360584346e+44
603165874571246.4,1156792.6023258746,1156792.6023257645,1.2388787646787083e+33,1.3002178970849965e+33,3.088714023138586e-07,1.9510871814155566e-07,-1.098015907869444e-06,4.21874267945743e+44
613540105137035.1,1154812.5357799993,1154812.5357798808,1.2805287937034807e+33,1.3462205566338858e+33,3.238803561428002e-07,2.025316041388224e-07,-1.139530218894426e-06,4.416292424341373e+44
624092768642033.2,1153164.1237225914,1153164.1237224634,1.3233237229011068e+33,1.3936674556025918e+33,3.405354965039575e-07,2.1075777016553822e-07,-1.1854723223166382e-06,4.622371279240798e+44
634826934066985.8,1151680.4285690635,1151680.4285689243,1.367309671581262e+33,1.442607024694186e+33,3.591164259228838e-07,2.1994080162743295e-07,-1.2365879730002239e-06,4.837426893973012e+44
645745723177966.5,1150425.1347922413,1150425.1347920888,1.4126348004214256e+33,1.4933213564607314e+33,3.8002344804480873e-07,2.302684046811799e-07,-1.293941402249599e-06,5.0624167479782104e+44
656852311434277.0,1149281.8829280906,1149281.8829279225,1.4592434342223063e+33,1.5455419859908428e+33,4.0364802955353655e-07,2.419500225206717e-07,-1.3585752520059796e-06,5.297305786176322e+44
668149928911944.6,1148293.711169157,1148293.71116897,1.5072148055623208e+33,1.5995429353381597e+33,4.3057783638038235e-07,2.552680057963545e-07,-1.4320534435165008e-06,5.54261774231706e+44
679641861243121.5,1147463.5811872652,1147463.5811870554,1.556252277032463e+33,1.6549602482553334e+33,4.612957158643677e-07,2.704629693987532e-07,-1.5156391551453168e-06,5.797181612527406e+44
691331450571612.4,1146767.8136138495,1146767.8136136117,1.6062536255761473e+33,1.711715256333732e+33,4.96548309575569e-07,2.8790608785631916e-07,-1.6112990635107414e-06,6.060626552014372e+44
703222096524865.8,1146193.762475968,1146193.762475696,1.657270470821498e+33,1.7698710924863606e+33,5.374170976507779e-07,3.081344520208756e-07,-1.7218949664047633e-06,6.3334097314537906e+44
715317257202665.0,1145723.777203773,1145723.7772034574,1.7092938582219227e+33,1.8294350015724102e+33,5.852971580400385e-07,3.318415231311254e-07,-1.8511117184476191e-06,6.615645268450539e+44
727620450182843.2,1145360.2170476,1145360.2170472292,1.7622314090379176e+33,1.8903413400828957e+33,6.419991064924781e-07,3.599218898161792e-07,-2.0037311305819803e-06,6.906900853724947e+44
740135253544266.2,1145064.706485408,1145064.7064849646,1.8159507066960398e+33,1.952391361137987e+33,7.099008640891873e-07,3.9356780275691655e-07,-2.186010625915603e-06,7.20678857624109e+44
752865306907439.0,1144826.088450192,1144826.0884496514,1.8704749580626496e+33,2.0156812136144882e+33,7.926934737610723e-07,4.3460886672284327e-07,-2.4077015189904674e-06,7.515274525196439e+44
765814312492993.9,1144668.2144780713,1144668.2144773959,1.9259608696946355e+33,2.0804055267489184e+33,8.96027312751215e-07,4.858451703638711e-07,-2.6837190367124744e-06,7.83349400468363e+44
778986036198402.0,1144511.6936338746,1144511.693633005,1.9822541669424564e+33,2.1463768885565115e+33,1.0279637244117631e-06,5.513173123291723e-07,-3.0353127931582415e-06,8.160782600217689e+44
792384308693172.4,1144387.9559744128,1144387.9559732503,2.0391560148191915e+33,2.213391318162901e+33,1.201455917176982e-06,6.374489304835663e-07,-3.4966499602481164e-06,8.495759110840073e+44
806013026532920.0,1144332.7634473927,1144332.7634457613,2.0965432908167163e+33,2.2813646522556823e+33,1.43849992010416e-06,7.551678826061273e-07,-4.125664069441414e-06,8.838218482166214e+44
819876153292575.5,1144220.491041632,1144220.4910391718,2.1548649056978506e+33,2.3507699792608838e+33,1.7850037212675003e-06,9.273788592606068e-07,-5.043487227343048e-06,9.19028886707608e+44
833977720719106.9,1144166.679216126,1144166.6792120198,2.2135007410932508e+33,2.4209771202983068e+33,2.329608553394756e-06,1.198136596767e-06,-6.483658375707647e-06,9.548998670137877e+44
848321829904032.2,1144060.4284427033,1144060.4284346118,2.272149612844941e+33,2.491532896398245e+33,3.3022954083996615e-06,1.681990138243662e-06,-9.052390487344161e-06,9.911855037547804e+44
862912652476135.0,1143975.2326517468,1143975.2326291837,2.3314948650371364e+33,2.563350219784782e+33,5.566869014857507e-06,2.8088120080976316e-06,-1.5026464129140953e-05,1.0283458864416876e+45
877754431814674.8,1143832.9064817962,1143832.906293452,2.3905932495312056e+33,2.635248569209512e+33,1.622894519014919e-05,8.11567918550574e-06,-4.3134541668475756e-05,1.0657422693593522e+45
892851484283465.4,1143725.7779893451,1143049.6374215274,2.4372900400468523e+33,2.692374272992059e+33,0.030799252238017345,0.015379837241689683,-0.08083607057484105,1.0964843627020162e+45
908208200486197.6,1143991.7249087184,1141798.3798647835,2.4710959926327886e+33,2.7339714969191013e+33,0.05509945958851325,0.027706416901901752,-0.1432560308866315,1.120682327517625e+45
923829046543314.8,1144621.2958556497,1140841.8632752588,2.5070117053208274e+33,2.7783260570380535e+33,0.07182205482186625,0.03637235156591642,-0.18491868795878294,1.1470680148028486e+45
939718565390884.8,1145652.9695824727,1140229.7182385374,2.5447997433411302e+33,2.825258629493813e+33,0.0854174698366396,0.04356606127186014,-0.21772788868564977,1.1755136900000387e+45
955881378101811.2,1147087.562692825,1139943.4717124423,2.5849602264389484e+33,2.8754247709128527e+33,0.09730814551438428,0.049990002580894546,-0.24546752481551876,1.2064729342812237e+45
972322185229736.2,1148920.653885827,1139976.2865976524,2.627637520381654e+33,2.9289702166211956e+33,0.10804050336931893,0.05591235588623518,-0.2696104361161832,1.2401659077816093e+45
989045768176094.4,1151134.408847746,1140324.3214436648,2.6725715837415765e+33,2.985638881089727e+33,0.11783370332508553,0.061433489877334393,-0.29079402738652427,1.2764741962276525e+45
1006056990580661.0,1153759.918283482,1141001.6330822723,2.720267985539179e+33,3.0461359531536516e+33,0.12696248165286894,0.06669213209462876,-0.30971943392821366,1.3159031988942881e+45
1023360799736018.0,1156751.338271182,1141988.9420726944,2.7702079631999e+33,3.1098381368275604e+33,0.13542754715457267,0.07167726972869982,-0.3264744524274497,1.3581421021769815e+45
1040962228026366.9,1160136.1852188692,1143298.1196482182,2.82291534519281e+33,3.177508145014883e+33,0.1433919804739897,0.0764728092438697,-0.3414559944371837,1.40373217203644e+45
1058866394391049.2,1163887.2889065805,1144903.4875616136,2.8785070685995766e+33,3.2492691885365423e+33,0.15090997805336887,0.08110529124587713,-0.3548179844692893,1.4528816306809408e+45
1077078505813278.9,1167974.9717976497,1146783.5543301315,2.936989185386902e+33,3.325256790263389e+33,0.15799930511042895,0.0855811696185903,-0.3666361975403447,1.5057172165211454e+45
1095603858834456.2,1172476.4634582354,1149013.132274436,2.998814510387797e+33,3.406282108724779e+33,0.16470867303341963,0.0899215640840406,-0.37702004656660565,1.562851936093215e+45
1114447841094553.2,1177151.5181571892,1151413.7675475574,3.0624299641814225e+33,3.490099594941311e+33,0.17090017190153423,0.09403616769064223,-0.3858080381961615,1.6228228303932665e+45
1133615932898949.2,1182106.398103739,1154057.0326795809,3.1292581407743205e+33,3.578865405719815e+33,0.17671252857817626,0.09800886011280778,-0.39323563914510556,1.6871128338009663e+45
1153113708812258.5,1187270.0363606885,1156900.8602421754,3.1989652734443396e+33,3.6721223772148185e+33,0.18210041237171345,0.10180732184814553,-0.39926078663235404,1.7554866532372846e+45
1172946839279546.2,1192548.8218071496,1159870.9455165544,3.2715231010882395e+33,3.769921373623354e+33,0.18704823736692192,0.10542132345409252,-0.40387808419884924,1.8279151304112785e+45
1193121092275455.5,1197857.020805299,1162925.2935531533,3.346362635276352e+33,3.8716497866886917e+33,0.1914928354390123,0.108803508834113,-0.4070356453683885,1.903863764314005e+45
1213642334981651.0,1203077.8479598332,1165991.0688039789,3.422910161239866e+33,3.9765967833393873e+33,0.195384969701041,0.1119137493050334,-0.4087072118883525,1.9826714821088658e+45
1234516535493163.5,1208106.95725755,1168988.8048162048,3.5013783815717803e+33,4.0850599717840767e+33,0.19870778685189036,0.11474411643923349,-0.4088714112045935,2.0643360049077754e+45
1255749764554050.8,1212732.2463271173,1171779.2896376443,3.5803706661257216e+33,4.195106562035827e+33,0.20136773252943807,0.1172220369236053,-0.40748234131496924,2.147097939465595e+45
1277348197322945.5,1216875.8247944457,1174318.8486562525,3.660416023860274e+33,4.307591420465214e+33,0.2033285303548587,0.11932895492601713,-0.4044561326777309,2.2311483915038303e+45
1299318115168915.2,1220314.8652488445,1176467.7108248142,3.7402184317554336e+33,4.4208575613477606e+33,0.20448003254203256,0.1209833509542559,-0.39971414831886043,2.3145628195700224e+45
1321665907498264.2,1222752.5954064182,1178006.6594061833,3.8189789753580047e+33,4.533465895073163e+33,0.20470935909065877,0.12211601807012999,-0.39312265267872576,2.3955693227994676e+45
1344398073612722.8,1223960.1978964764,1178808.4858486066,3.893869718988627e+33,4.641548291180696e+33,0.2039044143886575,0.12261728251699308,-0.3847436119766156,2.470362210786508e+45
1367521224599629.5,1223670.396170998,1178679.8785433196,3.964638768459541e+33,4.744472505827049e+33,0.20193221872409564,0.1224088206573141,-0.37436139196149,2.5373950213498034e+45
1391042085254571.2,1221625.9452357388,1177450.3952648682,4.0295198852887135e+33,4.839665038119453e+33,0.1986408872361179,0.12137758371606269,-0.3618786153805856,2.5936588082666694e+45
1414967496037143.2,1217507.548268905,1174885.0341294173,4.086848843818414e+33,4.924330114780322e+33,0.19383740541480043,0.11939091464686213,-0.34710661470582066,2.6359709997044292e+45
1439304415060317.8,1211202.739684029,1170913.558829163,4.134487554664607e+33,4.9953627345697096e+33,0.18738317149362477,0.11632644070218356,-0.33003600372100617,2.661298116099863e+45
1464059920114060.0,1202496.6702025873,1165349.0380537403,4.1709377430519284e+33,5.050034385338878e+33,0.17906581020116885,0.11203447381326628,-0.31045498354519463,2.6671819585942572e+45
1489241210723695.5,1191370.0846272823,1158150.4041597398,4.195042897151124e+33,5.086422174888583e+33,0.1686742197918587,0.10635736562774367,-0.28817228796384037,2.652401463942322e+45
1514855610243735.2,1177896.7760527274,1149334.8933667615,4.2060357369826695e+33,5.1031632691100845e+33,0.15593520533728758,0.09908992578275573,-0.26286073872757987,2.6166465534849838e+45
1540910567987680.0,1162292.6072999644,1139011.589572013,4.203900681195167e+33,5.100061678349806e+33,0.1404768197354938,0.08996350506962189,-0.23400553336184618,2.5612423680206274e+45
1567413661394494.5,1144869.374899226,1127353.718469116,4.189205320622653e+33,5.077870110720282e+33,0.12166771875884819,0.07853025704781719,-0.2006196530039869,2.4886269415707406e+45
1594372598232279.5,1126114.1652372861,1114657.283751596,4.163265497426331e+33,5.03843833580931e+33,0.0983069379361294,0.06395600310313232,-0.16075914284734732,2.4026120133497e+45
1621795218839910.8,1106467.1409026321,1101203.5381855199,4.1278834457403536e+33,4.984603569708706e+33,0.06659401311978454,0.04367368238144992,-0.10820258166084257,2.30727899053693e+45
1649689498407193.5,1088971.841080382,1088971.8379023082,4.095358960441966e+33,4.935089739054671e+33,5.154556301588388e-05,3.4166749615551e-05,-8.33220942462233e-05,2.223763164124702e+45
1678063549294276.8,1086265.9210182282,1086265.9209664587,4.1191311687526004e+33,4.97165819825813e+33,6.4216325484924365e-06,4.3661471547448776e-06,-1.0301183781958658e-05,2.2371817633255947e+45
1706925623390891.2,1083462.9204088973,1083462.9203944288,4.141894029928637e+33,5.006778559107956e+33,3.310840905256485e-06,2.311199966514784e-06,-5.272182696959551e-06,2.2495147770078572e+45
1736284114516234.5,1080602.517423575,1080602.5174169734,4.1637295469348735e+33,5.040662495892922e+33,2.1791213654256543e-06,1.5632409231837429e-06,-3.445785198735602e-06,2.26087971866219e+45
1766147560860090.5,1077720.3576600393,1077720.3576562752,4.18428876853152e+33,5.0727407870929664e+33,1.6026053368197451e-06,1.181984478399567e-06,-2.51756602484112e-06,2.271098502251308e+45
1796524647465980.2,1074835.3927134247,1074835.3927109987,4.203818250125715e+33,5.103484387788253e+33,1.2523812950411794e-06,9.501755598762252e-07,-1.9552601999223557e-06,2.2803961195223824e+45
1827424208756948.0,1071965.0284331266,1071965.0284314195,4.221670353811219e+33,5.1315676179233715e+33,1.0228996836443852e-06,7.98151882397218e-07,-1.5879925910196291e-06,2.2882612494302836e+45
1858855231104863.2,1069102.5648288876,1069102.5648276184,4.2384587590653297e+33,5.1582190097412834e+33,8.584376717644881e-07,6.890716832516262e-07,-1.3256558403514488e-06,2.2951988307534285e+45
1890826855443868.8,1066173.0196047274,1066173.0196037488,4.254368433289343e+33,5.183534224469332e+33,7.332332138007881e-07,6.059297294658651e-07,-1.1266749148838187e-06,2.3011601379578028e+45
1923348379928827.0,1063206.533602187,1063206.53360141,4.269486235159505e+33,5.207741785899846e+33,6.350953158214022e-07,5.406851513366738e-07,-9.713350002509975e-07,2.3063164491518794e+45
1956429262639410.5,1060178.306743197,1060178.3067425657,4.283764528046804e+33,5.230724759738244e+33,5.560014555383242e-07,4.880322511855484e-07,-8.466771983805318e-07,2.3105286656185717e+45
1990079124330781.5,1057100.4913335387,1057100.4913330153,4.2971275394546634e+33,5.252289113161928e+33,4.913942274077824e-07,4.4497315356261596e-07,-7.453187622157537e-07,2.3137847221059012e+45
2024307751231534.5,1054120.3292969593,1054120.3292965156,4.309222914277104e+33,5.271941729227459e+33,4.395805670186678e-07,4.103878478513704e-07,-6.643916757750453e-07,2.3161708073661733e+45
2059125097889810.2,1051110.1408420405,1051110.140841659,4.320459386851843e+33,5.290292574532835e+33,3.9580989058197613e-07,3.8112608876123483e-07,-5.963288523471082e-07,2.3176993455704974e+45
2094541290068282.0,1048119.0304412504,1048119.0304409176,4.3307643927443944e+33,5.307198800665301e+33,3.5882019737577913e-07,3.5635490251773685e-07,-5.390638041147741e-07,2.3184360911686687e+45
2130566627689013.5,1045109.6469387693,1045109.6469384761,4.340260596025693e+33,5.322833344059144e+33,3.2689532044047917e-07,3.349399786515799e-07,-4.898604322985985e-07,2.318392758985327e+45
2167211587828920.5,1042093.9350190129,1042093.9350187521,4.34885387170841e+33,5.336983969037807e+33,2.992602302582644e-07,3.1636995994038506e-07,-4.474627260850864e-07,2.3174938560804138e+45
2204486827766803.8,1039074.8102240463,1039074.8102238127,4.356864913772127e+33,5.350381364629642e+33,2.7479677847472063e-07,2.998952395131198e-07,-4.100936107707026e-07,2.316039046853548e+45
2242403188082701.8,1036001.1513376839,1036001.1513374732,4.3641477562532723e+33,5.362551795258812e+33,2.530086940637276e-07,2.852001088437735e-07,-3.7697039583157435e-07,2.31377418566865e+45
2280971695810640.0,1032975.6118325138,1032975.6118323222,4.370566110884232e+33,5.37330112867085e+33,2.3403817295875832e-07,2.72382622423203e-07,-3.4826225773084714e-07,2.310871452511887e+45
2320203567645561.5,1029956.8207780075,1029956.8207778321,4.376191525567702e+33,5.382721925836608e+33,2.1720894562270676e-07,2.609877463271012e-07,-3.2290418751332786e-07,2.3072586857245414e+45
2360110213205417.0,1026916.3474849759,1026916.3474848147,4.381249268447757e+33,5.391338053741406e+33,2.0190812615612772e-07,2.506019954884533e-07,-2.9994546005724596e-07,2.303047927473103e+45
2400703238349404.5,1023857.8524519926,1023857.8524518437,4.385718119648235e+33,5.398925894028948e+33,1.8805052626981853e-07,2.4118043711360553e-07,-2.7924545506759566e-07,2.2982775490545637e+45
2441994448553191.5,1020876.3898418354,1020876.389841697,4.389430979943452e+33,5.405284668190567e+33,1.7582524512583253e-07,2.328490239816629e-07,-2.6105892605876117e-07,2.293035007468448e+45
2483995852342272.0,1017896.5889890916,1017896.5889889625,4.3925889997036876e+33,5.41073362270838e+33,1.6469055827459838e-07,2.2524347497015363e-07,-2.4455908433487344e-07,2.2873040779710744e+45
2526719664784379.5,1014924.2157891009,1014924.2157889799,4.3950932194246445e+33,5.415047230109714e+33,1.5458589947233067e-07,2.1832417484751942e-07,-2.2964271828796632e-07,2.2810032948366263e+45
2570178311041876.5,1011914.6246993011,1011914.6246991875,4.3970993382439833e+33,5.418544004398958e+33,1.451988769115011e-07,2.1188165263561932e-07,-2.1583943971001984e-07,2.2741495884970923e+45
2614384429985345.5,1008880.7600384762,1008880.7600383693,4.398618275988279e+33,5.421266377461832e+33,1.364673764785646e-07,2.0587408741399427e-07,-2.0305073589800686e-07,2.2667829914749574e+45
2659350877869281.0,1005962.7592412577,1005962.7592411565,4.3995494098551534e+33,5.422994995891937e+33,1.2873040752010553e-07,2.0053704584736527e-07,-1.9176039078595372e-07,2.2592144769567924e+45
2705090732071001.0,1003068.4858027521,1003068.485802656,4.3999877647259323e+33,5.423825246171088e+33,1.2163343680889223e-07,1.9562779984791952e-07,-1.8143657065320355e-07,2.251279752408623e+45
2751617294893925.0,1000121.5975448075,1000121.5975447163,4.400001185531756e+33,5.424007931561212e+33,1.1492218381232678e-07,1.9097389877792713e-07,-1.7170597304205394e-07,2.2428416147785737e+45
2798944097436149.5,997182.2433702399,997182.2433701529,4.399465921919701e+33,5.423150044759463e+33,1.0873184922655543e-07,1.8666985201950064e-07,-1.627619835793149e-07,2.233930556830586e+45
2847084903525667.5,994297.713200338,994297.713200255,4.39851074917804e+33,5.421545332665906e+33,1.030739564195357e-07,1.827250649253977e-07,-1.5461152209593685e-07,2.2248166216269436e+45
